Ngày,Giá đóng,Giá điều chỉnh,Giá trị thay đổi,% thay đổi,Tổng KL GD,Tổng GT GD,Giá mở,Giá cao nhất,Giá thấp nhất
22/01/2021,66900.0,34120.0,1.3,1.98,"2,090,300",139280000000.0,65700.0,67500.0,65400.00000000001
21/01/2021,65600.0,33460.0,2.3,3.63,"2,313,100",149180000000.0,64500.0,65800.0,63300.0
20/01/2021,63300.0,32290.0,1.3,2.10,"3,663,800",228640000000.0,62700.0,63700.0,60200.0
19/01/2021,62000.0,31620.0,-4.3,-6.49,"3,505,600",222590000000.0,66000.0,66100.0,61700.0
18/01/2021,66300.0,33820.0,-0.3,-0.45,"1,209,000",80500000000.0,67000.0,67000.0,66200.0
15/01/2021,66600.0,33970.0,0.2,0.30,"1,540,400",102700000000.0,67000.0,67000.0,66400.0
14/01/2021,66400.0,33870.0,-0.1,-0.15,"1,777,500",117810000000.0,66500.0,67000.0,65700.0
13/01/2021,66500.0,33920.0,0.7,1.06,"2,612,000",174210000000.0,65900.0,67400.0,65900.0
12/01/2021,65800.0,33560.0,1.1,1.70,"2,435,200",158670000000.0,65000.0,66000.0,64000.0
11/01/2021,64700.0,33000.0,1.4,2.21,"1,972,800",126220000000.0,63900.0,64700.0,63300.0
08/01/2021,63300.0,32290.0,0.8,1.28,"2,720,400",171840000000.0,63000.0,63700.0,62600.0
07/01/2021,62500.0,31880.0,0.1,0.16,"2,150,200",133880000000.0,62600.0,62900.0,61900.0
06/01/2021,62400.0,31830.0,-0.3,-0.48,"1,796,000",112930000000.0,63100.0,63600.0,62300.0
05/01/2021,62700.0,31980.0,2.5,4.15,"2,332,200",145350000000.0,60000.0,63500.0,59800.0
04/01/2021,60200.0,30700.0,1.1,1.86,"2,151,300",128600000000.0,59600.0,60200.0,59300.0
31/12/2020,59100.0,30140.0,1,1.72,"2,036,370",119340000000.0,58100.0,59200.0,58000.0
30/12/2020,58100.0,29630.0,-0.5,-0.85,"1,204,180",70500000000.0,58100.0,58900.0,58100.0
29/12/2020,58600.0,29890.0,0.7,1.21,"2,172,950",127020000000.0,57900.0,58800.0,57600.0
28/12/2020,57900.0,29530.0,0.3,0.52,"2,197,090",127190000000.0,57900.0,58600.0,57500.0
25/12/2020,57600.0,29380.0,0.6,1.05,"1,625,110",93090000000.0,57000.0,57600.0,56600.0
24/12/2020,57000.0,29070.0,-0.5,-0.87,"2,386,210",135820000000.0,57500.0,57800.0,56400.0
23/12/2020,57500.0,29330.0,-0.6,-1.03,"1,391,420",80860000000.0,58300.0,58600.0,57200.0
22/12/2020,58100.0,29630.0,0.6,1.04,"2,576,390",148780000000.0,57400.0,58500.0,57100.0
21/12/2020,57500.0,29330.0,0.6,1.05,"2,307,390",132490000000.00002,57300.0,57800.0,57100.0
18/12/2020,56900.0,29020.0,0.4,0.71,"1,532,820",87080000000.0,56500.0,57100.0,56500.0
17/12/2020,56500.0,28820.0,-0.6,-1.05,"3,594,500",203560000000.0,56900.0,57100.0,56000.0
16/12/2020,57100.0,29120.0,0.4,0.71,"1,995,530",114130000000.0,57200.0,57500.0,57000.0
15/12/2020,56700.0,28920.0,-0.5,-0.87,"2,666,900",152300000000.0,57500.0,57600.0,56600.0
14/12/2020,57200.0,29170.0,0.2,0.35,"1,443,760",82870000000.0,57000.0,58000.0,56900.0
11/12/2020,57000.0,29070.0,0.5,0.88,"1,750,270",99240000000.0,56600.0,57000.0,56300.0
10/12/2020,56500.0,28820.0,-1,-1.74,"2,112,490",120820000000.0,57000.0,57700.0,56500.0
09/12/2020,57500.0,29330.0,1.3,2.31,"3,001,820",171650000000.0,56300.0,57800.0,56200.0
08/12/2020,56200.0,28660.0,0.5,0.90,"2,297,110",128500000000.0,55700.0,56600.0,55500.0
07/12/2020,55700.0,28410.0,0,0.00,"1,455,180",81110000000.0,55700.0,56000.0,55500.0
04/12/2020,55700.0,28410.0,0.1,0.18,"1,380,920",76750000000.0,55400.0,55900.0,55400.0
03/12/2020,55600.0,28360.0,0,0.00,"1,627,980",90260000000.0,55500.0,55700.0,55100.0
02/12/2020,55600.0,28360.0,0.4,0.72,"2,108,200",116730000000.0,55000.0,55700.0,55000.0
01/12/2020,55200.0,28150.0,-0.2,-0.36,"3,427,370",189030000000.0,55000.0,55400.0,54800.0
30/11/2020,55400.0,28260.0,-0.8,-1.42,"2,761,700",155240000000.0,56700.0,56700.0,55400.0
27/11/2020,56200.0,28660.0,0.5,0.90,"1,986,420",111170000000.0,55900.0,56200.0,55600.0
26/11/2020,55700.0,28410.0,0.5,0.91,"1,635,130",90690000000.0,55500.0,56000.0,54800.0
25/11/2020,55200.0,28150.0,-0.4,-0.72,"1,835,630",102380000000.0,56300.0,56300.0,55200.0
23/11/2020,55900.0,28510.0,0.7,1.27,"2,824,640",156580000000.0,55200.0,56200.0,54600.0
20/11/2020,55200.0,28150.0,0.1,0.18,"1,837,360",101710000000.0,55100.0,55900.0,55000.0
19/11/2020,55100.0,28100.0,1.1,2.04,"4,980,430",274110000000.0,54300.0,56000.0,54000.0
18/11/2020,54000.0,27540.0,0,0.00,"1,757,160",94800000000.0,54300.0,54300.0,53700.0
17/11/2020,54000.0,27540.0,0.7,1.31,"2,515,530",134800000000.00002,53600.0,54100.0,53000.0
16/11/2020,53300.0,27190.0,-0.5,-0.93,"3,713,690",199860000000.0,54000.0,54400.0,53000.0
13/11/2020,53800.0,27440.0,0.3,0.56,"1,318,170",70740000000.0,53800.0,53800.0,53500.0
12/11/2020,53500.0,27290.0,0.5,0.94,"1,234,540",65610000000.0,53000.0,53500.0,52900.0
11/11/2020,53000.0,27030.0,0,0.00,"1,668,230",88390000000.0,53400.0,53400.0,52700.0
10/11/2020,53000.0,27030.0,-0.4,-0.75,"1,739,340",93250000000.0,54000.0,54000.0,53000.0
09/11/2020,53400.0,27240.0,1,1.91,"2,011,650",106880000000.0,52800.0,53400.0,52700.0
06/11/2020,52400.0,26730.0,0.4,0.77,"987,260",51750000000.0,52400.0,52800.0,52100.0
05/11/2020,52000.0,26520.0,-1,-1.89,"1,305,860",69010000000.0,52700.0,53400.0,52000.0
04/11/2020,53000.0,27030.0,0.2,0.38,"1,369,690",72580000000.0,53000.0,53300.0,52500.0
03/11/2020,52800.0,26930.0,1.1,2.13,"2,562,890",133840000000.0,51900.0,52900.0,51700.0
02/11/2020,51700.0,26370.0,0.2,0.39,"866,110",44570000000.0,51500.0,51700.0,51200.0
30/10/2020,51500.0,26270.0,0.6,1.18,"1,469,970",75080000000.0,51400.0,51500.0,50500.0
29/10/2020,50900.0,25960.0,0.2,0.39,"2,719,690",137660000000.0,50400.0,51300.0,50200.0
28/10/2020,50700.0,25860.0,-1.4,-2.69,"3,596,230",185400000000.0,52000.0,52400.0,50700.0
27/10/2020,52100.0,26570.0,-0.7,-1.33,"3,188,810",168000000000.0,52900.0,53200.0,52100.0
26/10/2020,52800.0,26930.0,-1.1,-2.04,"3,852,510",207370000000.0,53900.0,54500.0,52800.0
23/10/2020,53900.0,27490.0,-0.1,-0.19,"2,646,310",142930000000.0,54200.0,54500.0,53500.0
22/10/2020,54000.0,27540.0,1.2,2.27,"2,346,540",124960000000.0,52800.0,54000.0,52600.0
21/10/2020,52800.0,26930.0,-0.4,-0.75,"3,305,010",177170000000.0,53200.0,54500.0,52800.0
20/10/2020,53200.0,27130.0,-0.1,-0.19,"1,886,160",99790000000.0,53100.0,53300.0,52500.0
19/10/2020,53300.0,27190.0,0.1,0.19,"2,333,670",124470000000.0,53600.0,53800.0,53000.0
16/10/2020,53200.0,27130.0,2,3.91,"5,769,540",304740000000.0,51200.0,53900.0,50900.0
15/10/2020,51200.0,26110.0,0.2,0.39,"1,925,370",98250000000.0,51200.0,51400.0,50700.0
14/10/2020,51000.0,26010.0,0.3,0.59,"2,409,760",122810000000.0,50800.0,51400.0,50400.0
13/10/2020,50700.0,25860.0,-0.2,-0.39,"1,222,200",61960000000.0,50900.0,51000.0,50500.0
12/10/2020,50900.0,25960.0,0.1,0.20,"1,550,680",79060000000.0,50900.0,51400.0,50600.0
09/10/2020,50800.0,25910.0,-0.3,-0.59,"1,173,500",59800000000.0,51000.0,51200.0,50800.0
08/10/2020,51100.0,26060.0,0.7,1.39,"3,062,690",156120000000.0,50500.0,51500.0,50300.0
07/10/2020,50400.0,25710.0,-0.1,-0.20,"1,493,710",75360000000.0,50200.0,50700.0,50200.0
06/10/2020,50500.0,25760.0,0,0.00,"1,520,290",76930000000.0,50800.0,50900.0,50300.0
05/10/2020,50500.0,25760.0,0.2,0.40,"1,498,360",75250000000.0,50400.0,50800.0,49900.0
02/10/2020,50300.0,25660.0,-0.5,-0.98,"1,947,940",97920000000.0,50800.0,51100.0,49000.0
01/10/2020,50800.0,25910.0,0.8,1.60,"905,510",45760000000.0,50200.0,50800.0,50200.0
30/09/2020,50000.0,25500.0,-0.2,-0.40,"2,500,310",125010000000.0,50200.0,50400.0,49750.0
29/09/2020,50200.0,25600.0,-0.9,-1.76,"1,900,490",96430000000.0,51400.0,51400.0,50200.0
28/09/2020,51100.0,26060.0,0.3,0.59,"1,312,300",66819999999.99999,50900.0,51300.0,50600.0
25/09/2020,50800.0,25910.0,0.3,0.59,"1,205,550",60830000000.0,50700.0,50800.0,50000.0
24/09/2020,50500.0,25760.0,-0.6,-1.17,"1,728,380",87540000000.0,50700.0,51000.0,50200.0
23/09/2020,51100.0,26060.0,-0.2,-0.39,"1,797,680",91960000000.0,51300.0,51500.0,50800.0
22/09/2020,51300.0,26170.0,0.1,0.20,"1,630,570",83140000000.0,50800.0,51300.0,50600.0
21/09/2020,51200.0,26110.0,0,0.00,"1,530,250",78700000000.0,51300.0,51700.0,51200.0
18/09/2020,51200.0,26110.0,1.2,2.40,"3,306,720",168560000000.0,50100.0,51400.0,50000.0
17/09/2020,50000.0,25500.0,-0.5,-0.99,"1,563,010",78300000000.0,50300.0,50500.0,49900.0
16/09/2020,50500.0,25760.0,0.5,1.00,"1,918,130",96830000000.0,50000.0,50800.0,50000.0
15/09/2020,50000.0,25500.0,0.7,1.42,"1,906,730",95010000000.0,49500.0,50000.0,49300.0
14/09/2020,49300.0,25150.0,0.15,0.31,"1,127,400",55560000000.0,49250.0,49500.0,49100.0
11/09/2020,49150.0,25070.0,-0.05,-0.10,"872,160",42750000000.0,49000.0,49200.0,48850.0
10/09/2020,49200.0,25090.0,0,0.00,"1,005,950",49660000000.0,49500.0,49800.0,49100.0
09/09/2020,49200.0,25090.0,-0.3,-0.61,"1,490,820",72990000000.0,48650.0,49500.0,48600.0
08/09/2020,49500.0,25250.0,1,2.06,"1,628,870",79580000000.0,48750.0,49500.0,48500.0
07/09/2020,48500.0,24740.0,-1.5,-3.00,"2,270,970",111890000000.0,49950.0,50000.0,48500.0
04/09/2020,50000.0,25500.0,-0.4,-0.79,"1,538,510",76540000000.0,49500.0,50000.0,49500.0
03/09/2020,50400.0,25710.0,0.5,1.00,"2,281,510",114560000000.0,50400.0,50500.0,49900.0
01/09/2020,49900.0,25450.0,0.4,0.81,"1,757,410",87540000000.0,49500.0,50500.0,49350.0
31/08/2020,49500.0,25250.0,-0.4,-0.80,"1,940,640",96480000000.0,49900.0,50300.0,49350.0
28/08/2020,49900.0,25450.0,0.05,0.10,"4,009,380",202800000000.0,50200.0,51100.0,49900.0
27/08/2020,49850.0,25430.0,1.45,3.00,"3,724,990",182860000000.0,48250.0,50100.0,48250.0
26/08/2020,48400.0,24690.0,-0.45,-0.92,"1,328,990",64489999999.99999,48800.0,48850.0,48200.0
25/08/2020,48850.0,24920.0,0.4,0.83,"3,304,670",161250000000.0,48600.0,48950.0,48550.0
24/08/2020,48450.0,24710.0,1.05,2.22,"3,540,210",170800000000.0,47950.0,48600.0,47850.0
21/08/2020,47400.0,24180.0,0.35,0.74,"1,260,210",59710000000.0,47250.0,47500.0,47200.0
20/08/2020,47050.0,24000.0,0.2,0.43,"1,824,430",85970000000.0,46900.0,47450.0,46850.0
19/08/2020,46850.0,23900.0,0,0.00,"877,190",41140000000.0,46900.0,47050.0,46650.0
18/08/2020,46850.0,23900.0,-0.15,-0.32,"625,200",29370000000.0,47000.0,47150.0,46800.0
17/08/2020,47000.0,23970.0,-0.8,-1.67,"1,048,820",49090000000.0,47000.0,47000.0,46500.0
14/08/2020,47800.0,23870.0,-0.15,-0.31,"1,633,770",78330000000.0,48100.0,48200.0,47450.0
13/08/2020,47950.0,23950.0,0.45,0.95,"1,709,100",81740000000.0,47700.0,47950.0,47500.0
12/08/2020,47500.0,23720.0,0.5,1.06,"1,233,230",58170000000.0,47100.0,47500.0,46900.0
11/08/2020,47000.0,23470.0,-0.2,-0.42,"1,209,690",56960000000.0,47450.0,47450.0,47000.0
10/08/2020,47200.0,23570.0,0.1,0.21,"1,160,370",54980000000.0,47350.0,47800.0,47100.0
07/08/2020,47100.0,23520.0,0.3,0.64,"1,283,690",60650000000.0,46800.0,47800.0,46800.0
06/08/2020,46800.0,23370.0,-0.2,-0.43,"1,153,660",54190000000.0,47000.0,47250.0,46700.0
05/08/2020,47000.0,23470.0,0.45,0.97,"1,328,520",62330000000.0,46500.0,47150.0,46250.0
04/08/2020,46550.0,23250.0,0.65,1.42,"1,051,310",48920000000.0,46500.0,46800.0,46200.0
03/08/2020,45900.0,22920.0,1.4,3.15,"1,392,200",63220000000.0,44500.0,45900.0,44500.0
31/07/2020,44500.0,22220.0,-0.65,-1.44,"1,106,250",49500000000.0,44000.0,45200.0,44000.0
30/07/2020,45150.0,22550.0,0.6,1.35,"612,240",27530000000.0,44600.0,45150.0,44600.0
29/07/2020,44550.0,22250.0,-1.15,-2.52,"1,554,200",68670000000.0,44400.0,44900.0,43800.0
28/07/2020,45700.0,22820.0,2,4.58,"1,953,510",87410000000.0,44400.0,45800.0,44150.0
27/07/2020,43700.0,21820.0,-2.2,-4.79,"3,274,350",146180000000.0,45000.0,45900.0,43600.0
24/07/2020,45900.0,22920.0,-1.85,-3.87,"3,170,540",147030000000.0,47400.0,47550.0,45400.0
23/07/2020,47750.0,23850.0,0.35,0.74,"918,630",43540000000.0,47400.0,47750.0,47100.0
22/07/2020,47400.0,23670.0,-0.4,-0.84,"817,890",38900000000.0,48000.0,48000.0,47300.0
21/07/2020,47800.0,23870.0,0.4,0.84,"940,230",44730000000.0,47500.0,47950.0,47250.0
20/07/2020,47400.0,23670.0,-0.7,-1.46,"2,049,680",97740000000.0,47400.0,48200.0,47350.0
17/07/2020,48100.0,24020.0,-0.5,-1.03,"1,313,100",63440000000.0,48500.0,48500.0,48100.0
16/07/2020,48600.0,24270.0,0,0.00,"1,060,530",51520000000.0,48550.0,48750.0,48400.0
15/07/2020,48600.0,24270.0,0.05,0.10,"1,516,540",73890000000.0,48700.0,48950.0,48400.0
14/07/2020,48550.0,24250.0,-0.1,-0.21,"1,549,540",75200000000.0,48300.0,48850.0,48300.0
13/07/2020,48650.0,24300.0,0.85,1.78,"2,662,490",128880000000.0,48000.0,48950.0,47750.0
10/07/2020,47800.0,23870.0,-0.55,-1.14,"1,164,310",55820000000.0,48100.0,48250.0,47500.0
09/07/2020,48350.0,24150.0,0.65,1.36,"2,298,900",110720000000.0,47900.0,48400.0,47800.0
08/07/2020,47700.0,23820.0,0.25,0.53,"1,472,610",70210000000.0,47300.0,47900.0,47300.0
07/07/2020,47450.0,23700.0,0.65,1.39,"2,739,150",130070000000.0,47000.0,47900.0,47000.0
06/07/2020,46800.0,23370.0,0.55,1.19,"1,089,910",50760000000.0,46500.0,46950.0,46300.0
03/07/2020,46250.0,23100.0,0.1,0.22,"529,760",24500000000.0,46500.0,46500.0,46100.0
02/07/2020,46150.0,23050.0,-0.05,-0.11,"539,160",24840000000.0,46300.0,46300.0,45950.0
01/07/2020,46200.0,23070.0,0.55,1.20,"866,660",39850000000.0,46000.0,46300.0,45800.0
30/06/2020,45650.0,22800.0,-0.4,-0.87,"1,594,210",73170000000.0,46150.0,46400.0,45400.0
29/06/2020,46050.0,23000.0,-0.8,-1.71,"1,281,220",59040000000.0,46600.0,46600.0,45850.0
26/06/2020,46850.0,23400.0,0.05,0.11,"602,880",28280000000.0,46800.0,47150.0,46700.0
25/06/2020,46800.0,23370.0,-0.4,-0.85,"730,810",34280000000.0,46650.0,47100.0,46600.0
24/06/2020,47200.0,23570.0,-0.35,-0.74,"607,000",28800000000.0,47900.0,47950.0,47050.0
23/06/2020,47550.0,23750.0,0.55,1.17,"1,693,730",80450000000.0,46950.0,48400.0,46750.0
22/06/2020,47000.0,23470.0,0,0.00,"787,180",36950000000.0,47000.0,47000.0,46850.0
19/06/2020,47000.0,23470.0,0.4,0.86,"745,470",34960000000.0,46600.0,47000.0,46600.0
18/06/2020,46600.0,23270.0,0.25,0.54,"822,980",38270000000.0,46300.0,46700.0,46150.0
17/06/2020,46350.0,23150.0,-0.25,-0.54,"788,630",36640000000.0,46700.0,46750.0,46250.0
16/06/2020,46600.0,23270.0,0.6,1.30,"1,100,730",51210000000.0,46600.0,46800.0,46300.0
15/06/2020,46000.0,22970.0,-1,-2.13,"1,207,500",56110000000.0,48000.0,48000.0,45900.0
